"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","localhost.localdomain",,,,"User:","root"
"Cmdline:","dstat -cmnr --socket --output conn_freq_sys_stat.csv",,,,"Date:","31 Oct 2014 04:15:18 CST"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"io/total",,"sockets",,,,
5.542,2.015,91.184,1.259,0.0,0.0,543322112.0,313163776.0,696291328.0,2198929408.0,8564.0,4744.0,0.0,9.0,784.0,20.0,7.0,0.0,0.0
4.523,1.508,93.970,0.0,0.0,0.0,543199232.0,313163776.0,694890496.0,2200453120.0,1384.0,74.0,0.0,1.0,784.0,20.0,7.0,0.0,0.0
5.500,1.250,93.250,0.0,0.0,0.0,543297536.0,313163776.0,694800384.0,2200444928.0,1084.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.500,1.500,92.750,1.250,0.0,0.0,543301632.0,313171968.0,694796288.0,2200436736.0,1172.0,0.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
3.759,1.504,94.737,0.0,0.0,0.0,543297536.0,313171968.0,694800384.0,2200436736.0,1094.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.010,1.253,93.985,0.752,0.0,0.0,543293440.0,313180160.0,694796288.0,2200436736.0,876.0,0.0,0.0,4.0,784.0,20.0,7.0,0.0,0.0
4.261,1.504,93.233,1.003,0.0,0.0,542855168.0,313188352.0,697495552.0,2198167552.0,812.0,0.0,0.0,4.0,784.0,20.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,542806016.0,313188352.0,697671680.0,2198040576.0,872.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.250,1.500,94.250,0.0,0.0,0.0,543576064.0,313188352.0,694743040.0,2200199168.0,1084.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.250,1.0,94.0,0.750,0.0,0.0,543506432.0,313196544.0,694804480.0,2200199168.0,1794.0,0.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
4.250,1.500,94.250,0.0,0.0,0.0,543334400.0,313196544.0,694849536.0,2200326144.0,1426.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
5.750,1.750,91.500,1.0,0.0,0.0,543707136.0,313204736.0,694849536.0,2199945216.0,692.0,0.0,0.0,6.0,784.0,20.0,7.0,0.0,0.0
5.250,1.250,93.500,0.0,0.0,0.0,543731712.0,313204736.0,694824960.0,2199945216.0,1230.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.239,1.496,94.264,0.0,0.0,0.0,543731712.0,313204736.0,694824960.0,2199945216.0,1300.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.271,1.256,93.970,0.503,0.0,0.0,543719424.0,313212928.0,694829056.0,2199945216.0,1360.0,0.0,0.0,2.0,784.0,20.0,7.0,0.0,0.0
4.500,1.500,94.0,0.0,0.0,0.0,543719424.0,313212928.0,694829056.0,2199945216.0,1052.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
5.250,1.250,92.750,0.750,0.0,0.0,543711232.0,313221120.0,694829056.0,2199945216.0,780.0,0.0,0.0,5.0,784.0,20.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,543068160.0,313221120.0,697757696.0,2197659648.0,720.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.010,1.253,94.737,0.0,0.0,0.0,543240192.0,313221120.0,697712640.0,2197532672.0,840.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.523,1.256,94.221,0.0,0.0,0.0,543657984.0,313221120.0,695009280.0,2199818240.0,1154.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
5.013,1.504,92.732,0.752,0.0,0.0,543248384.0,313229312.0,695537664.0,2199691264.0,904.0,0.0,0.0,3.0,784.0,20.0,7.0,0.0,0.0
5.0,1.500,93.250,0.250,0.0,0.0,543526912.0,313237504.0,695377920.0,2199564288.0,720.0,0.0,0.0,8.0,784.0,20.0,7.0,0.0,0.0
4.010,1.253,94.737,0.0,0.0,0.0,543723520.0,313237504.0,694927360.0,2199818240.0,876.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.750,1.500,93.750,0.0,0.0,0.0,543748096.0,313237504.0,694902784.0,2199818240.0,936.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.750,1.0,94.250,0.0,0.0,0.0,543748096.0,313237504.0,694902784.0,2199818240.0,1268.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
3.759,1.754,94.486,0.0,0.0,0.0,543715328.0,313237504.0,694902784.0,2199851008.0,1176.0,0.0,0.0,0.0,784.0,20.0,7.0,0.0,0.0
4.261,1.504,92.732,1.504,0.0,0.0,547008512.0,313253888.0,694894592.0,2196549632.0,1144.0,0.0,0.0,11.0,784.0,20.0,7.0,0.0,0.0
4.523,1.759,93.719,0.0,0.0,0.0,541495296.0,313253888.0,697860096.0,2199097344.0,1112.0,0.0,0.0,0.0,780.0,16.0,7.0,0.0,0.0
